name,team,date_of_birth,palce_of_birth,role,height,test_bat_rank,odi_bat_rank,t20_bat_rank,test_bow_rank,odi_bow_rank,t20_bow_rank,link,bat_path,bow_path,BT_Test_M,BT_Test_Inn,BT_Test_NO,BT_Test_Runs,BT_Test_HS,BT_Test_Avg,BT_Test_BF,BT_Test_SR,BT_Test_100,BT_Test_200,BT_Test_50,BT_Test_4s,BT_Test_6s,BT_ODI_M,BT_ODI_Inn,BT_ODI_NO,BT_ODI_Runs,BT_ODI_HS,BT_ODI_Avg,BT_ODI_BF,BT_ODI_SR,BT_ODI_100,BT_ODI_200,BT_ODI_50,BT_ODI_4s,BT_ODI_6s,BT_T20I_M,BT_T20I_Inn,BT_T20I_NO,BT_T20I_Runs,BT_T20I_HS,BT_T20I_Avg,BT_T20I_BF,BT_T20I_SR,BT_T20I_100,BT_T20I_200,BT_T20I_50,BT_T20I_4s,BT_T20I_6s,BT_IPL_M,BT_IPL_Inn,BT_IPL_NO,BT_IPL_Runs,BT_IPL_HS,BT_IPL_Avg,BT_IPL_BF,BT_IPL_SR,BT_IPL_100,BT_IPL_200,BT_IPL_50,BT_IPL_4s,BT_IPL_6s,BW_Test_M,BW_Test_Inn,BW_Test_B,BW_Test_Runs,BW_Test_Wkts,BW_Test_BBI,BW_Test_BBM,BW_Test_Econ,BW_Test_Avg,BW_Test_SR,BW_Test_5W,BW_Test_10W,BW_ODI_M,BW_ODI_Inn,BW_ODI_B,BW_ODI_Runs,BW_ODI_Wkts,BW_ODI_BBI,BW_ODI_BBM,BW_ODI_Econ,BW_ODI_Avg,BW_ODI_SR,BW_ODI_5W,BW_ODI_10W,BW_T20I_M,BW_T20I_Inn,BW_T20I_B,BW_T20I_Runs,BW_T20I_Wkts,BW_T20I_BBI,BW_T20I_BBM,BW_T20I_Econ,BW_T20I_Avg,BW_T20I_SR,BW_T20I_5W,BW_T20I_10W,BW_IPL_M,BW_IPL_Inn,BW_IPL_B,BW_IPL_Runs,BW_IPL_Wkts,BW_IPL_BBI,BW_IPL_BBM,BW_IPL_Econ,BW_IPL_Avg,BW_IPL_SR,BW_IPL_5W,BW_IPL_10W
Victor Mpitsang,South Africa,"Mar 28, 1980 (42 years)","Kimberley, Cape Province",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2243,Scores/bat_2243.csv,Scores/bow_2243.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,1,1,0.0,1,100.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,60,63,2,2/49,2/49,6.3,31.5,30.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rilee Rossouw,South Africa,"Oct 09, 1989 (33 years)","Bloemfontein, Orange Free State",Batsman,--,--,--,8,--,--,--,https://www.cricbuzz.com/profiles/2244,Scores/bat_2244.csv,Scores/bow_2244.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,36,35,3,1239,132,38.72,1313,94.36,3,0,7,131,22,26,24,5,699,109,36.79,448,156.03,2,0,3,62,34,5,5,0,53,24,10.6,51,103.92,0,0,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,36,3,45,44,1,1/17,1/17,5.87,44.0,45.0,0,0,26,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-
Steve OKeefe,Australia,"Dec 09, 1984 (38 years)",Malaysia,Bowling Allrounder,1.75 m,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2247,Scores/bat_2247.csv,Scores/bow_2247.csv,9,13,4,86,25,9.56,433,19.86,0,0,0,11,0,-,-,-,-,-,-,-,-,-,-,-,-,-,7,5,0,32,22,6.4,26,123.08,0,0,0,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,9,16,2228,1029,35,6/35,12/70,2.77,29.4,63.66,2,1,-,-,-,-,-,-,-,-,-,-,-,-,7,7,114,149,6,3/29,3/29,7.84,24.83,19.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Ben Rohrer,Australia,"Mar 26, 1981 (41 years)","Bankstown, New South Wales",Batsman,1.80 m,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2248,Scores/bat_2248.csv,Scores/bow_2248.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,16,16,16.0,14,114.29,0,0,0,0,1,8,8,2,193,64,32.17,140,137.86,0,0,1,21,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,8,1,6,12,0,0/12,0/12,12.0,0.0,0.0,0,0
Steven Smith,Australia,"Jun 02, 1989 (33 years)","Sydney, New South Wales",Batsman,--,2,6,--,--,--,--,https://www.cricbuzz.com/profiles/2250,Scores/bat_2250.csv,Scores/bow_2250.csv,89,158,20,8416,239,60.99,15475,54.38,29,4,36,918,46,139,124,15,4917,164,45.11,5610,87.65,12,0,29,431,47,63,51,11,1008,90,25.2,805,125.22,0,0,4,85,24,103,93,21,2485,101,34.51,1940,128.09,1,0,11,225,60,89,58,1435,990,18,3/18,4/83,4.14,55.0,79.72,0,0,139,40,1076,971,28,3/16,3/16,5.41,34.68,38.43,0,0,63,17,291,378,17,3/20,3/20,7.79,22.24,17.12,0,0,103,1,2,5,0,0/5,0/5,0.0,0.0,0.0,0,0
Hamish Rutherford,New Zealand,"Apr 27, 1989 (33 years)","Dunedin, Otago",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2255,Scores/bat_2255.csv,Scores/bow_2255.csv,16,29,1,755,171,26.96,1338,56.43,1,0,1,98,9,4,4,0,15,11,3.75,56,26.79,0,0,0,2,0,8,7,0,151,62,21.57,105,143.81,0,0,1,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,16,1,6,2,0,0/2,0/2,2.0,0.0,0.0,0,0,4,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Neil Wagner,New Zealand,"Mar 13, 1986 (36 years)","Pretoria, Transvaal",Bowler,--,--,--,--,9,--,--,https://www.cricbuzz.com/profiles/2257,Scores/bat_2257.csv,Scores/bow_2257.csv,59,76,21,778,66,14.15,1563,49.78,0,0,1,90,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,112,12965,6572,246,7/39,9/73,3.04,26.72,52.7,9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jos Buttler,England,"Sep 08, 1990 (32 years)","Taunton, Somerset",WK-Batsman,--,65,31,12,--,--,--,https://www.cricbuzz.com/profiles/2258,Scores/bat_2258.csv,Scores/bow_2258.csv,57,100,9,2907,152,31.95,5365,54.18,2,0,18,339,33,159,132,25,4275,162,39.95,3591,119.05,10,0,22,350,146,103,95,20,2602,101,34.69,1804,144.24,1,0,19,233,108,82,81,10,2831,124,39.87,1891,149.71,5,0,15,277,135,57,-,-,-,-,-,-,-,-,-,-,-,159,-,-,-,-,-,-,-,-,-,-,-,103,-,-,-,-,-,-,-,-,-,-,-,82,-,-,-,-,-,-,-,-,-,-,-
Zander de Bruyn,South Africa,"Jul 05, 1975 (47 years)","Johannesburg, Transvaal",Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2259,Scores/bat_2259.csv,Scores/bow_2259.csv,3,5,1,155,83,38.75,409,37.9,0,0,1,12,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,216,92,3,2/32,2/32,2.56,30.67,72.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Craig Kieswetter,England,"Nov 28, 1987 (35 years)",--,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2261,Scores/bat_2261.csv,Scores/bow_2261.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,46,40,5,1054,107,30.11,1172,89.93,1,0,5,106,32,25,25,1,526,63,21.92,470,111.91,0,0,3,47,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Charl Willoughby,South Africa,"Dec 03, 1974 (48 years)","Cape Town, Cape Province",--,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2267,Scores/bat_2267.csv,Scores/bow_2267.csv,2,-,-,-,-,-,-,-,-,-,-,-,-,3,2,0,0,0,0.0,4,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,300,125,1,1/47,1/79,2.5,125.0,300.0,0,0,3,3,168,148,2,2/39,2/39,5.29,74.0,84.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sunil Narine,West Indies,"May 26, 1988 (34 years)","Arima, Trinidad & Tobago",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2276,Scores/bat_2276.csv,Scores/bow_2276.csv,6,7,2,40,22,8.0,92,43.48,0,0,0,4,1,65,45,12,363,36,11.0,440,82.5,0,0,0,36,12,51,23,8,155,30,10.33,138,112.32,0,0,0,13,5,148,86,17,1025,75,14.86,630,162.7,0,0,4,112,63,6,11,1650,851,21,6/91,8/223,3.09,40.52,78.57,2,0,65,65,3540,2435,92,6/27,6/27,4.13,26.47,38.48,2,0,51,49,1102,1105,52,4/12,4/12,6.02,21.25,21.19,0,0,148,147,3457,3820,152,5/19,5/19,6.63,25.13,22.74,1,0
Jon Holland,Australia,"May 29, 1987 (35 years)","Sandringham, Victoria",Bowler,1.81 m,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2277,Scores/bat_2277.csv,Scores/bow_2277.csv,4,7,5,6,3,3.0,46,13.04,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,8,960,574,9,3/83,4/209,3.59,63.78,106.67,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Thisara Perera,Sri Lanka,"Apr 03, 1989 (33 years)",Colombo,Bowling Allrounder,6 ft 1 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2281,Scores/bat_2281.csv,Scores/bow_2281.csv,6,10,0,203,75,20.3,278,73.02,0,0,1,21,4,166,133,16,2338,140,19.98,2086,112.08,1,0,10,176,84,84,74,22,1204,61,23.15,794,151.64,0,0,3,88,64,37,30,8,422,40,19.18,307,137.46,0,0,0,23,26,6,8,954,653,11,4/63,4/151,4.11,59.36,86.73,0,0,166,157,5900,5740,175,6/44,6/44,5.84,32.8,33.71,4,0,84,67,1102,1717,51,3/24,3/24,9.35,33.67,21.61,0,0,37,36,698,1016,31,3/20,3/20,8.73,32.77,22.52,0,0
James Pattinson,Australia,"May 03, 1990 (32 years)","Melbourne, Victoria",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2283,Scores/bat_2283.csv,Scores/bow_2283.csv,21,25,9,417,47,26.06,971,42.95,0,0,0,44,7,15,8,4,42,13,10.5,80,52.5,0,0,0,2,0,4,2,2,5,5,0.0,3,166.67,0,0,0,1,0,10,2,1,15,11,15.0,13,115.38,0,0,0,2,0,21,38,3963,2133,81,5/27,8/105,3.23,26.33,48.93,4,0,15,15,727,681,16,4/51,4/51,5.62,42.56,45.44,0,0,4,4,78,104,3,2/17,2/17,8.0,34.67,26.0,0,0,10,10,213,320,11,2/19,2/19,9.01,29.09,19.36,0,0
Stiaan van Zyl,South Africa,"Sep 19, 1987 (35 years)",Cape Town,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2288,Scores/bat_2288.csv,Scores/bow_2288.csv,12,17,2,395,101,26.33,778,50.77,1,0,0,59,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,11,403,148,6,3/20,3/22,2.2,24.67,67.17,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kyle Jarvis,Zimbabwe,"Feb 16, 1989 (33 years)",Harare,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2289,Scores/bat_2289.csv,Scores/bow_2289.csv,13,24,10,128,25,9.14,384,33.33,0,0,0,13,1,49,33,10,222,37,9.65,337,65.88,0,0,0,22,3,21,12,5,55,27,7.86,64,85.94,0,0,0,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,13,22,2511,1354,46,5/54,7/98,3.24,29.43,54.59,3,0,49,49,2362,2087,58,4/16,4/16,5.3,35.98,40.72,0,0,21,21,424,630,26,3/15,3/15,8.92,24.23,16.31,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Chinthaka Jayasinghe,Sri Lanka,"May 19, 1978 (44 years)",--,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2290,Scores/bat_2290.csv,Scores/bow_2290.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3,2,50,38,50.0,48,104.17,0,0,0,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Muthumudalige Pushpakumara,Sri Lanka,"Sep 26, 1981 (41 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2291,Scores/bat_2291.csv,Scores/bow_2291.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,1,7,7,0.0,19,36.84,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,30,21,0,0/21,0/21,4.2,0.0,0.0,0,0,1,1,18,27,1,1/27,1/27,9.0,27.0,18.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Friedel de Wet,South Africa,"Jun 26, 1980 (42 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2292,Scores/bat_2292.csv,Scores/bow_2292.csv,2,2,0,20,20,10.0,71,28.17,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,426,186,6,4/55,5/127,2.62,31.0,71.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hamid Hassan,Afghanistan,"Jun 01, 1987 (35 years)","Nengrakar, Afghanistan",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3001,Scores/bat_3001.csv,Scores/bow_3001.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,38,22,6,107,17,6.69,195,54.87,0,0,0,10,3,25,9,6,50,22,16.67,46,108.7,0,0,0,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,37,1734,1331,59,5/45,5/45,4.61,22.56,29.39,1,0,25,25,544,580,35,4/22,4/22,6.4,16.57,15.54,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Hasti Gul,Afghanistan,"Jan 01, 1984 (38 years)","Nangrahar, Afghanistan",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3002,Scores/bat_3002.csv,Scores/bow_3002.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,23,23,0.0,11,209.09,0,0,0,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,114,73,3,2/48,2/48,3.84,24.33,38.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dawlat Ahmadzai,Afghanistan,"Sep 05, 1984 (38 years)","Loger, Afghanistan",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3003,Scores/bat_3003.csv,Scores/bow_3003.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,2,2,0.0,3,66.67,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,112,121,1,1/40,1/40,6.48,121.0,112.0,0,0,2,2,24,46,2,1/21,1/21,11.5,23.0,12.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Asghar Afghan,Afghanistan,"Dec 22, 1987 (34 years)","Kabul, Afghanistan",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3004,Scores/bat_3004.csv,Scores/bow_3004.csv,6,10,0,440,164,44.0,771,57.07,1,0,3,37,11,114,108,9,2424,101,24.48,3631,66.76,1,0,12,163,65,75,68,5,1382,62,21.94,1247,110.83,0,0,4,87,69,-,-,-,-,-,-,-,-,-,-,-,-,-,6,2,18,17,0,0/1,0/1,5.67,0.0,0.0,0,0,114,7,139,91,3,1/1,1/1,3.93,30.33,46.33,0,0,75,1,4,4,1,1/4,1/4,0.0,4.0,4.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Karim Sadiq,Afghanistan,"Jan 05, 1984 (38 years)",Nangrahar,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3005,Scores/bat_3005.csv,Scores/bow_3005.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,24,22,2,475,114,23.75,587,80.92,2,0,0,49,15,35,35,0,527,72,15.06,484,108.88,0,0,1,59,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,12,320,201,6,2/10,2/10,3.77,33.5,53.33,0,0,35,27,396,463,13,3/17,3/17,7.02,35.62,30.46,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Khaliq Dad,Afghanistan,"Jan 01, 1984 (38 years)","Baghlan, Afghanistan",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3006,Scores/bat_3006.csv,Scores/bow_3006.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,6,4,1,40,20,13.33,69,57.97,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,252,150,9,3/30,3/30,3.57,16.67,28.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Nabi,Afghanistan,"Jan 01, 1985 (37 years)","Loger, Afghanistan",Bowling Allrounder,--,--,66,56,--,13,52,https://www.cricbuzz.com/profiles/3007,Scores/bat_3007.csv,Scores/bow_3007.csv,3,6,0,33,24,5.5,68,48.53,0,0,0,4,1,136,121,12,2956,116,27.12,3472,85.14,1,0,15,185,92,103,95,16,1664,89,21.06,1191,139.71,0,0,4,111,89,17,14,2,180,31,15.0,119,151.26,0,0,0,16,9,3,5,546,254,8,3/36,4/95,2.79,31.75,68.25,0,0,136,131,6477,4628,144,4/30,4/30,4.29,32.14,44.98,0,0,103,99,1936,2360,84,4/10,4/10,7.31,28.1,23.05,0,0,17,17,343,408,13,4/11,4/11,7.14,31.38,26.38,0,0
Nawroz Mangal,Afghanistan,"Jul 15, 1984 (38 years)","Kabul, Afghanistan",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3008,Scores/bat_3008.csv,Scores/bow_3008.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,49,48,6,1139,129,27.12,1512,75.33,2,0,4,99,27,31,31,4,479,65,17.74,434,110.37,0,0,2,40,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,16,293,235,8,3/35,3/35,4.81,29.38,36.62,0,0,31,6,60,80,4,3/23,3/23,8.0,20.0,15.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Raees Ahmadzai,Afghanistan,"Sep 03, 1984 (38 years)","Loger, Afghanistan",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3009,Scores/bat_3009.csv,Scores/bow_3009.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,5,4,1,88,39,29.33,137,64.23,0,0,0,8,0,8,6,3,91,33,30.33,84,108.33,0,0,0,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,1,24,16,0,0/16,0/16,4.0,0.0,0.0,0,0,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Noor Ali Zadran,Afghanistan,"Jul 10, 1988 (34 years)","Khost, Afghanistan",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3010,Scores/bat_3010.csv,Scores/bow_3010.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,51,50,0,1216,114,24.32,1924,63.2,1,0,7,132,4,19,19,0,495,63,26.05,492,100.61,0,0,3,43,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Samiullah Shinwari,Afghanistan,"Feb 03, 1987 (35 years)","Nangrahar, Afghanistan",Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3011,Scores/bat_3011.csv,Scores/bow_3011.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,84,74,12,1811,96,29.21,2765,65.5,0,0,11,137,26,64,55,9,1004,61,21.83,848,118.4,0,0,2,76,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84,65,2111,1729,45,4/31,4/31,4.91,38.42,46.91,0,0,64,37,610,663,27,5/13,5/13,6.52,24.56,22.59,1,0,-,-,-,-,-,-,-,-,-,-,-,-
Ahmed Shah,Afghanistan,"Oct 20, 1983 (39 years)","Paktika, Afghanistan",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3012,Scores/bat_3012.csv,Scores/bow_3012.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,2,2,2.0,10,20.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,6,12,0,0/12,0/12,12.0,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mirwais Ashraf,Afghanistan,"Jun 30, 1988 (34 years)","Kunduz, Afghanistan",Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3013,Scores/bat_3013.csv,Scores/bow_3013.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,46,38,12,399,52,15.35,548,72.81,0,0,1,27,16,24,18,8,126,28,12.6,113,111.5,0,0,0,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,45,2009,1359,46,4/35,4/35,4.06,29.54,43.67,0,0,24,21,380,424,14,2/6,2/6,6.69,30.29,27.14,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Shahzad,Afghanistan,"Jan 10, 1987 (35 years)","Nangarhar, Afghanistan",WK-Batsman,5ft 3in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3014,Scores/bat_3014.csv,Scores/bow_3014.csv,2,4,0,69,40,17.25,133,51.88,0,0,0,12,1,84,84,3,2727,131,33.67,3081,88.51,6,0,14,323,55,69,69,3,1961,118,29.71,1464,133.95,1,0,11,217,75,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,84,-,-,-,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shapoor Zadran,Afghanistan,"Jan 01, 1985 (37 years)","Logar Province, Afghanistan",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3015,Scores/bat_3015.csv,Scores/bow_3015.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,44,27,18,67,17,7.44,160,41.88,0,0,0,5,3,36,13,6,27,13,3.86,65,41.54,0,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,44,1983,1589,43,4/24,4/24,4.81,36.95,46.12,0,0,36,36,695,907,37,3/40,3/40,7.83,24.51,18.78,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Shafiqullah Shafiq,Afghanistan,"Aug 07, 1989 (33 years)",Nangrahar,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3016,Scores/bat_3016.csv,Scores/bow_3016.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,24,21,2,430,56,22.63,408,105.39,0,0,2,27,24,46,42,12,494,51,16.47,340,145.29,0,0,1,35,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
James Brinkley,Scotland,"Mar 13, 1974 (48 years)","Helensburgh, Dunbartonshire",--,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3017,Scores/bat_3017.csv,Scores/bow_3017.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,0,52,23,10.4,118,44.07,0,0,0,6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3,168,117,2,1/29,1/29,4.18,58.5,84.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mike Allingham,Scotland,"Jan 06, 1965 (57 years)",Inverness,--,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/3018,Scores/bat_3018.csv,Scores/bow_3018.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,0,11,6,3.67,96,11.46,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
